63
22.0227	185.443	50.0899	67	47.5184	42.1659	72.9949	471.561	15.0147	152.069	0	36.7744	52.3546	82.0244	42.72	16.0078	399.001	368.022	16.6433	3	63.5138	5	67	32.6497	28.4429	19.2094	79.9812	15.0296	40.3113	5.5	10.198	64.7611	82.807	285.344	28.4703	44.4185	45.5412	153.056	18.0278	38.9487	61.7324	31.0644	19.4165	264.123	58.2495	42.19	256.281	29.6816	37.1559	64.4438	89.8053	7.2111	156.115	10.0404	22.6716	366.072	53.3667	51.547	54.4059	18.3576	59.5144	21.3776	46.0435	
51.4097	219.984	64.8457	64.0262	53.572	78.6552	37.0919	506.681	23.3932	187.974	36.7744	0	34.3127	50.813	79.4365	31.7586	433.566	402.501	20.7885	37.9389	28.809	32.0025	35.0964	17.9878	42.1587	35.8575	50.0016	29.0725	18.851	31.6893	45.7423	70.2877	50.5624	319.402	47.8017	27.4765	42.1279	182.976	25.7635	68.6627	32.2523	31.1538	23.5915	295.019	49.3737	48.1203	290.402	21.9672	39.2046	36.0411	58.1047	33.0992	190.529	35.4273	19.8081	399.682	44.9751	24.0462	33.9229	28.6803	24.0416	31.435	46.2467	
52.8015	214.551	47.0106	32.6497	32.0156	85.586	39.7775	500.776	38.5544	187.275	52.3546	34.3127	0	35.1141	87.8635	57.3781	426.381	395.238	38.6005	55.0091	30.0832	47.8539	62.2896	21.3776	34.9857	62.3699	31.7805	54.2761	53.1601	49.9625	56.2228	43.4626	37.3631	311.647	41.708	8.24621	18.0278	170.026	52.6118	64.8845	18.409	63.0079	33.1059	281.642	17.0294	29.2746	283.049	22.8473	23.4	18.1108	42.5441	53.4883	185.367	44.3487	30.6757	390.415	14.3178	14.1277	67.624	55.7315	30.8701	32.6497	23	
86.954	249.318	81.0494	58.6941	65.9242	119.316	22.6771	535.165	67.0391	222.389	82.0244	50.813	35.1141	0	121.248	81.8184	460.541	429.409	65.8559	84.1724	23.5372	77.0779	58.6941	49.5782	69.7782	86.2844	4.12311	78.8866	65.521	78.232	88.0909	73.171	3.60555	345.811	76.6039	40.3113	52.6308	203.199	76.0066	99.925	20.3	81.5414	63.0317	314.078	46.0109	64.0312	317.352	53.4135	58.4992	18.0278	7.81025	80.9197	220.227	75.9816	59.4138	424.062	46.3897	30.4935	74.2428	79.0759	28.7673	65.4599	57.2713	
35.3836	145.284	60.0833	89.0056	68.0955	4.01995	114.997	430.141	56.6466	110.164	42.72	79.4365	87.8635	121.248	0	53.5374	358.236	327.391	58.8727	41.9762	105.095	47.4342	108.665	72.2011	53.8145	53.0848	118.6	54.5297	81.3019	48.0234	34.0147	79.3788	122.589	245.381	48.0454	81.2158	74.5185	120.569	58.3095	31.7805	101.205	67.1863	59.0593	228.372	87.0057	65.4599	216.335	67.9559	66.1238	103.228	129.035	47.676	116.4	45.7385	63.0635	326.46	83.0963	91.176	93.086	57.0789	101.498	55.8032	72.2011	
38.0296	198.395	64.925	78.008	60.2433	53.9371	68.6804	483.675	20.0422	163.696	16.0078	31.7586	57.3781	81.8184	53.5374	0	411.647	380.757	19.0591	14.3265	60.5413	15.5322	55.4098	36.0174	41.836	5.02494	80.5186	3.10484	27.9508	12.2066	25.5	78.008	81.9039	298.466	43.3222	49.135	55.2743	168.188	6.0208	54.8019	62.1662	15.2069	26.0432	278.778	67.0019	54.555	269.4	35.1746	47.8729	65.5305	89.3378	8.8459	169.258	24.0741	27.1155	379.408	62.002	52.4985	39.9531	3.64005	55.7961	32.1442	56.9759	
382.221	213.621	379.559	404.422	394.69	357.713	463.822	75.8947	410.299	248.727	399.001	433.566	426.381	460.541	358.236	411.647	0	31.1448	413.077	399.02	453.277	403.005	466.001	420.685	394.924	411.311	456.698	412.378	439.041	404.501	389.001	388.973	463.276	114.739	388.206	423.619	408.377	258.496	416.059	365.444	444.385	425.381	410.274	156.668	414.798	397.122	143.422	415.693	404.007	444.492	467.133	405.031	243.051	398.202	414.309	43.4166	414.152	436.378	451.32	415.12	451.333	403.496	403.517	
351.142	182.6	348.421	373.354	363.552	326.82	432.685	106.48	379.247	218.112	368.022	402.501	395.238	429.409	327.391	380.757	31.1448	0	382.033	368.067	422.14	372.001	435.018	389.566	363.793	380.475	425.569	381.459	408.099	373.521	358.006	357.897	432.14	83.6002	357.078	392.475	377.235	227.495	385.13	334.337	413.24	394.559	379.19	127.534	383.678	365.978	112.285	384.574	372.863	413.349	436.01	374.086	212.009	367.149	383.221	24.1868	383.02	405.236	420.476	384.22	420.205	372.388	372.376	
31.4006	199.463	50.9117	59.6657	43.4166	57.9496	56.3848	486.055	2.97322	167.195	16.6433	20.7885	38.6005	65.8559	58.8727	19.0591	413.077	382.033	0	18.4391	46.8722	11.6619	53.7587	17.4642	26.8701	24.0832	64.0312	16.0153	29.5296	12.3794	25	61.2944	66.468	299.042	30.7304	30.3645	36.6742	163.954	15.2971	49.0306	45.6453	28.6356	7.61577	275.746	48.0416	37.5899	270.017	16.1245	29.9393	48.6004	73.5935	15.2643	170.026	14.9335	8.06226	379.476	43.0465	35.5411	45.4863	18.1108	42.8924	15.6205	38.8973	
24.0416	185.532	52.8015	70	50.4876	41.7008	74.5201	471.424	17.1593	151.743	3	37.9389	55.0091	84.1724	41.9762	14.3265	399.02	368.067	18.4391	0	65.215	7.2111	67.0671	35	31.4006	16.9706	82.2192	13.8885	40.05	6.26498	11.1803	67.6831	84.8646	285.507	31.234	47.0106	48.5077	154.042	17.2627	40.4969	63.9053	29.5296	21.9545	264.877	61.1882	45.1774	256.439	32.249	40.1442	66.7083	91.9348	6.08276	156.259	13.0311	25	366.314	56.2939	53.741	53.6004	17.088	61.0816	24.3311	49.0408	
73.0821	240.407	75.6637	61.9112	61.1882	103.732	10.5475	527.2	48.7057	210.772	63.5138	28.809	30.0832	23.5372	105.095	60.5413	453.277	422.14	46.8722	65.215	0	58.5235	37.6962	33.5261	58.4209	64.6607	24.0208	57.7935	42.0595	59.0021	71.1196	73.5391	22.4722	338.652	65.2239	30.1496	47.0744	198.494	54.5619	88.459	13.2322	58.5918	46.0977	310.453	46.5296	57.4282	309.855	38.3275	49.6403	16.4012	30.0832	61.0737	211.002	59.4156	42.0476	418.059	44.3847	17.2265	51.0098	57.4891	5.24976	50.9608	52.1728	
23.7065	189.403	49.3964	64.1249	45.3542	46.7136	68.0386	475.711	10.0419	156.416	5	32.0025	47.8539	77.0779	47.4342	15.5322	403.005	372.001	11.6619	7.2111	58.5235	0	63.0714	27.8029	26.5707	19.6977	75.0733	13.6561	36.8782	3.3541	14.0357	62.9365	77.8332	289.209	27.7914	39.8246	42.107	155.939	15.8114	41.2311	56.7934	29.7321	14.7648	267.29	54.5894	39.8121	260.156	25.0599	34.0053	59.5483	84.8528	7.28011	160.028	8.54459	17.8045	369.846	49.6488	46.6151	51.6236	16.9706	54.5505	18	43.0465	
85.1587	252.432	99.7296	94.7523	87.6641	108.695	36.1697	538.491	56.689	218.742	67	35.0964	62.2896	58.6941	108.665	55.4098	466.001	435.018	53.7587	67.0671	37.6962	63.0714	0	52.3546	77.2528	57.0088	60.4152	54.1543	27.4591	61.5	77.026	103.407	56.3205	352.278	82.7886	58.1378	75	217.589	50.3587	102.772	49.9769	44.3847	58.2409	329.475	79.2086	82.4924	323.223	56.7979	73.5796	53.6656	63.0714	61.131	223.081	68.6324	54.7083	432.906	75.6902	48.3408	21.9317	51.788	33.8136	66.4078	79.6304	
39.5601	207.466	47.4236	46.9574	35.609	70.5887	43.9005	494.336	17.9176	177.294	32.6497	17.9878	21.3776	49.5782	72.2011	36.0174	420.685	389.566	17.4642	35	33.5261	27.8029	52.3546	0	26.1725	41	47.3814	32.9134	35.5106	29.4151	38.6005	52.345	50.6063	306.198	32.6153	13.1529	24.4131	167.726	31.257	55.3263	29.2966	42.2966	13.4536	279.873	33.2415	30.2324	277.305	5	21.3016	31.8277	57.3847	32.6497	178.017	26.5445	10	386.012	28.4605	19.1236	51.4004	34.3657	30.8084	17.4642	28.3196	
18.4391	181.989	24.0416	39.3192	19.105	51.1953	68.9656	468.782	24.2165	153.075	28.4429	42.1587	34.9857	69.7782	53.8145	41.836	394.924	363.793	26.8701	31.4006	58.4209	26.5707	77.2528	26.1725	0	46.2385	66.6483	39.4954	55.8032	29.904	26.4764	36.4006	71.6938	280.35	6.89637	29.7321	20.8087	141.566	40.4969	30.3645	50.8811	54.6443	20	253.712	33.6155	14.0357	251.509	21.2132	12.311	52	77.3692	33.8378	152.594	18.461	22.8254	360	29.4109	41.8687	72.0069	42.5441	56.4355	11.4018	19.3132	
41.0122	198.312	68.9638	82.8734	64.846	53.8568	72.4793	483.066	25.0128	163.028	19.2094	35.8575	62.3699	86.2844	53.0848	5.02494	411.311	380.475	24.0832	16.9706	64.6607	19.6977	57.0088	41	46.2385	0	85.0882	8.10494	29.7321	16.3478	27.8029	82.5409	86.267	298.412	47.3071	54.1295	60.208	169.544	10.2956	57.2014	66.7884	14.1421	31.0161	279.686	72	59.203	269.357	40.1995	52.7064	70.214	93.7443	12.53	169.307	28.132	32.1403	379.444	67	57.2253	40.0125	7.2111	59.811	36.8782	61.8142	
84.0595	245.637	77.2787	54.5894	62.1691	116.577	24.8847	531.365	65.0603	218.984	79.9812	50.0016	31.7805	4.12311	118.6	80.5186	456.698	425.569	64.0312	82.2192	24.0208	75.0733	60.4152	47.3814	66.6483	85.0882	0	77.5402	65.5134	76.3757	85.703	69.1158	7.61577	341.974	73.4327	37.4433	49.0408	199.251	74.793	96.6644	18.4253	80.9938	60.8112	310.058	42.0476	60.4401	313.543	50.9902	55.1757	15.5563	10.7703	79.2023	216.585	73.5868	57.3149	420.145	42.5793	28.4951	75.0267	77.8974	29.1163	62.8013	53.6004	
36.8658	199.004	62.8497	75.1857	57.6896	54.7091	66.0987	484.564	17.1292	164.668	15.0296	29.0725	54.2761	78.8866	54.5297	3.10484	412.378	381.459	16.0153	13.8885	57.7935	13.6561	54.1543	32.9134	39.4954	8.10494	77.5402	0	26.7748	10.4805	24.9778	75.5042	79.0208	299.038	41.3402	46.0336	52.3802	167.913	3.83275	53.9749	59.1692	16.1645	23.1147	278.759	64.0132	51.9643	269.969	32.1137	45.1	62.5067	86.432	7.8924	169.798	22.1504	24.0601	379.916	59.0143	49.4602	39.7327	3.36006	53.1094	29.5041	54.1912	
60.0833	225.58	79.6492	82.365	70.0928	81.4553	47.2573	511.317	32.4721	191.442	40.3113	18.851	53.1601	65.521	81.3019	27.9508	439.041	408.099	29.5296	40.05	42.0595	36.8782	27.4591	35.5106	55.8032	29.7321	65.5134	26.7748	0	34.8604	50.4876	87.4586	64.5136	325.555	60.196	46.2385	59.9083	192.72	23.0217	77.7946	49.111	18.4391	35.805	304.164	68.0294	64.3817	296.488	38.4187	55.7096	53.0848	72.111	34.0147	196.308	43.5639	33.3017	406.342	63.5059	42.2006	16.2788	24.3311	36.8098	44.4072	63.6003	
26.5	190.942	52.7376	67.2254	48.6338	47.5774	68.2642	477.055	11.5104	157.532	5.5	31.6893	49.9625	78.232	48.0234	12.2066	404.501	373.521	12.3794	6.26498	59.0021	3.3541	61.5	29.4151	29.904	16.3478	76.3757	10.4805	34.8604	0	15.6285	66.2514	78.8432	290.837	31.1193	41.836	45.025	158.276	12.9711	43.8321	58.0072	26.6317	16.9189	269.457	57.3694	43.061	261.775	27.1155	37.0595	60.9118	85.9724	4.03113	161.611	11.8727	19.4743	371.557	52.4047	47.8806	49.1757	13.8293	54.8344	21.0535	46.133	
13.8924	175.411	44.643	65.7647	45.0999	32.9539	80.983	461.677	22.6592	142.411	10.198	45.7423	56.2228	88.0909	34.0147	25.5	389.001	358.006	25	11.1803	71.1196	14.0357	77.026	38.6005	26.4764	27.8029	85.703	24.9778	50.4876	15.6285	0	61.2046	89.202	275.262	24.0533	48.8365	46.2385	142.948	28.1603	29.4109	67.8593	40.7063	25.2389	253.939	59.2368	40.4475	246.203	34.7131	37.4775	70.1783	95.901	17.088	146.055	12.1165	29.1548	355.951	54.626	57.7139	64.5601	28.2312	67.483	23.6008	45.607	
49.0408	180.325	19.3132	15.5242	17.8885	75.7493	83.0135	464.039	59.1222	158.294	64.7611	70.2877	43.4626	73.171	79.3788	78.008	388.973	357.897	61.2944	67.6831	73.5391	62.9365	103.407	52.345	36.4006	82.5409	69.1158	75.5042	87.4586	66.2514	61.2046	0	76.3217	274.41	37.1559	45.4863	28.4253	130.752	76.0592	47.927	61.3179	89.8944	53.7122	241.008	27.6586	23.7065	246.337	49.0408	31.8522	59.9083	79	70.214	152.085	54.8435	54.9181	351.746	29.1548	57.1471	103.586	78.3901	74.1482	46.0977	24.0416	
88.5889	251.827	83.7257	61.9839	68.593	120.755	20.1556	537.834	67.7941	224.544	82.807	50.5624	37.3631	3.60555	122.589	81.9039	463.276	432.14	66.468	84.8646	22.4722	77.8332	56.3205	50.6063	71.6938	86.267	7.61577	79.0208	64.5136	78.8432	89.202	76.3217	0	348.54	78.5542	42.0476	55.109	206.119	76.0263	101.951	21.3843	80.9568	64.0312	317.128	49.0102	66.4906	320.039	54.6443	60.6528	19.6977	7.61577	81.3941	222.686	77.1208	60.3075	426.919	49.163	31.4883	72.5603	79.0569	27.7157	66.888	59.8415	
268	100.101	264.821	289.886	279.952	244.591	349.194	189.644	296.227	137.768	285.344	319.402	311.647	345.811	245.381	298.466	114.739	83.6002	299.042	285.507	338.652	289.209	352.278	306.198	280.35	298.412	341.974	299.038	325.555	290.837	275.262	274.41	348.54	0	273.663	308.934	293.641	144.309	302.662	251.05	329.668	312.541	296.007	58.6686	300.097	282.392	29.0689	301.201	289.316	329.757	352.423	291.556	129.248	284.128	300.015	81.2158	299.421	321.713	338.333	301.877	336.78	289.085	288.778	
13.159	175.187	21.6601	42.6094	21.4979	45.2111	75.7629	462.006	27.8539	146.179	28.4703	47.8017	41.708	76.6039	48.0454	43.3222	388.206	357.078	30.7304	31.234	65.2239	27.7914	82.7886	32.6153	6.89637	47.3071	73.4327	41.3402	60.196	31.1193	24.0533	37.1559	78.5542	273.663	0	36.6218	26.5887	135.368	42.9181	23.4683	57.7755	57.1206	24.7136	247.492	38.961	17.7133	244.801	27.6181	18.6011	58.8656	84.1686	34.7816	145.778	19.2481	28.0813	353.406	35.1135	48.7473	76.2165	44.5731	63.1269	16.3817	24.1859	
46.6476	211.155	45.5412	37.0135	31.3209	79.1414	40.5494	497.752	30.3849	182.789	44.4185	27.4765	8.24621	40.3113	81.2158	49.135	423.619	392.475	30.3645	47.0106	30.1496	39.8246	58.1378	13.1529	29.7321	54.1295	37.4433	46.0336	46.2385	41.836	48.8365	45.4863	42.0476	308.934	36.6218	0	17.4642	168.36	44.4072	60.0833	21.1681	55.0818	25.0599	280.303	21.9545	27.2947	280.209	14.7648	19.6255	22.3607	48.0208	45.31	181.838	36.8132	22.4722	388.129	17.8045	12.9287	61.2944	47.5184	29.5053	25.4951	22.4722	
39.2046	196.72	29	23.0868	14.1421	71.7744	57.2123	482.813	35.2511	170.097	45.5412	42.1279	18.0278	52.6308	74.5185	55.2743	408.377	377.235	36.6742	48.5077	47.0744	42.107	75	24.4131	20.8087	60.208	49.0408	52.3802	59.9083	45.025	46.2385	28.4253	55.109	293.641	26.5887	17.4642	0	152.053	51.9711	48.5489	36.3138	64.846	29.2746	263.759	13	11.4018	265.062	21.9317	8.77268	36.1248	59.7746	49.0102	167.601	35.8805	29.1204	372.388	8.60233	29.9772	75.8024	54.7449	46.8653	24.1868	5.09902	
132.699	60.4745	123.065	146.113	138.014	118.245	208.905	333.856	160.995	67.2681	153.056	182.976	170.026	203.199	120.569	168.188	258.496	227.495	163.954	154.042	198.494	155.939	217.589	167.726	141.566	169.544	199.251	167.913	192.72	158.276	142.948	130.752	206.119	144.309	135.368	168.36	152.053	0	171.082	114.983	188.366	183.295	159.452	112.147	157.204	141.174	117.004	162.779	148.884	188.003	209.468	160.031	44.3847	149.284	163.169	221	157.029	181.288	207.446	171.129	197.317	151.608	147.031	
39.4462	202.647	64.2028	74.9533	58.1808	58.4342	62.6598	488.296	17.0188	168.428	18.0278	25.7635	52.6118	76.0066	58.3095	6.0208	416.059	385.13	15.2971	17.2627	54.5619	15.8114	50.3587	31.257	40.4969	10.2956	74.793	3.83275	23.0217	12.9711	28.1603	76.0592	76.0263	302.662	42.9181	44.4072	51.9711	171.082	0	56.7979	56.495	14.2127	22.8035	282.082	63.1981	52.3927	273.593	31.0161	45.0994	59.9333	83.4865	11.1803	173.416	24.0085	23.0868	383.51	58.2151	46.9663	36.4006	3.16228	49.7932	29.9666	54.1202	
17.72	152.141	28.6356	58.8218	38.8973	27.9957	98.971	439.014	46.0873	122.711	38.9487	68.6627	64.8845	99.925	31.7805	54.8019	365.444	334.337	49.0306	40.4969	88.459	41.2311	102.772	55.3263	30.3645	57.2014	96.6644	53.9749	77.7946	43.8321	29.4109	47.927	101.951	251.05	23.4683	60.0833	48.5489	114.983	56.7979	0	81.2422	69.9714	45.0999	226.716	59.6657	37.8021	222.11	50.3587	41.5061	82.28	107.424	46.1411	122.691	34.3017	49.0408	331.122	56.6127	72.1707	92.8493	57.3062	86.1055	38.0526	45	
67.3505	232.172	65.3077	49.0295	50.3894	99.3886	21.7265	518.646	46.7591	203.952	61.7324	32.2523	18.409	20.3	101.205	62.1662	444.385	413.24	45.6453	63.9053	13.2322	56.7934	49.9769	29.2966	50.8811	66.7884	18.4253	59.1692	49.111	58.0072	67.8593	61.3179	21.3843	329.668	57.7755	21.1681	36.3138	188.366	56.495	81.2422	0	63.4058	42.7468	300.036	33.8923	47.3423	301.006	33.2609	40.5094	4.01123	28.0979	60.7889	202.89	55.7641	39.1138	408.613	32.3062	10.1935	60.6275	59.6179	16.1744	45.5356	41.3484	
53.0094	212.44	78.4092	87.9318	72.0069	67.9982	64.925	497.036	30.7903	177.003	31.0644	31.1538	63.0079	81.5414	67.1863	15.2069	425.381	394.559	28.6356	29.5296	58.5918	29.7321	44.3847	42.2966	54.6443	14.1421	80.9938	16.1645	18.4391	26.6317	40.7063	89.8944	80.9568	312.541	57.1206	55.0818	64.846	183.295	14.2127	69.9714	63.4058	0	36.2491	293.68	75.3127	66.1891	283.487	43.1741	58.5385	67.1863	88.5664	23.8537	183.448	38.1131	35.7351	393.581	70.406	54.8982	26.0192	12.8062	53.4243	43.909	67.4166	
28.0713	196.766	43.9318	52.1728	35.8469	57.6347	56.1805	483.575	6.00333	165.529	19.4165	23.5915	33.1059	63.0317	59.0593	26.0432	410.274	379.19	7.61577	21.9545	46.0977	14.7648	58.2409	13.4536	20	31.0161	60.8112	23.1147	35.805	16.9189	25.2389	53.7122	64.0312	296.007	24.7136	25.0599	29.2746	159.452	22.8035	45.0999	42.7468	36.2491	0	271.459	41.0122	30.0167	267.03	10.2956	22.3329	45.2548	70.8378	20.6155	167.299	13.327	4.12311	376.191	36.0139	32.5655	52.0096	25.4951	42.757	8.60233	31.3209	
244.381	93.3025	234.853	256.008	249.65	226.676	320.813	232.312	272.802	133.843	264.123	295.019	281.642	314.078	228.372	278.778	156.668	127.534	275.746	264.877	310.453	267.29	329.475	279.873	253.712	279.686	310.058	278.759	304.164	269.457	253.939	241.008	317.128	58.6686	247.492	280.303	263.759	112.147	282.082	226.716	300.036	293.68	271.459	0	268.119	253.047	53	274.925	260.907	299.483	320.006	270.934	116.108	260.962	275.218	115.109	268.315	293.23	318.473	281.887	309.386	263.697	258.699	
51.8652	204.391	36.0555	15.6205	21.4709	84.1223	55.617	489.58	47.0068	179.427	58.2495	49.3737	17.0294	46.0109	87.0057	67.0019	414.798	383.678	48.0416	61.1882	46.5296	54.5894	79.2086	33.2415	33.6155	72	42.0476	64.0132	68.0294	57.3694	59.2368	27.6586	49.0102	300.097	38.961	21.9545	13	157.204	63.1981	59.6657	33.8923	75.3127	41.0122	268.119	0	21.9317	271.752	32.249	21.7706	32.28	52.345	61.2944	175.57	48.7382	40.1123	378.114	5	31.1566	83.2406	66.1211	47.7636	36.8782	14.8661	
30.8707	185.337	18.2483	25.318	5.83095	62.44	67.7661	471.502	35.4265	158.773	42.19	48.1203	29.2746	64.0312	65.4599	54.555	397.122	365.978	37.5899	45.1774	57.4282	39.8121	82.4924	30.2324	14.0357	59.203	60.4401	51.9643	64.3817	43.061	40.4475	23.7065	66.4906	282.392	17.7133	27.2947	11.4018	141.174	52.3927	37.8021	47.3423	66.1891	30.0167	253.047	21.9317	0	253.779	26.2488	8.93085	47.3814	71.1688	47.0744	156.205	32.1498	31.4006	361.271	18.868	40.2021	80.6226	54.7814	56.6847	22.4722	7.2111	
239.008	71.0518	236.315	261.842	251.448	215.53	320.4	217.83	267.207	109.202	256.281	290.402	283.049	317.352	216.335	269.4	143.422	112.285	270.017	256.439	309.855	260.156	323.223	277.305	251.509	269.357	313.543	269.969	296.488	261.775	246.203	246.337	320.039	29.0689	244.801	280.209	265.062	117.004	273.593	222.11	301.006	283.487	267.03	53	271.752	253.779	0	272.31	260.602	301.159	324.039	262.488	100.18	255.108	271.046	110.168	270.969	292.959	309.27	272.809	307.927	260.156	260.231	
34.7851	202.492	42.9418	44.9444	31.8277	66.21	48.757	489.36	15.7493	172.447	29.6816	21.9672	22.8473	53.4135	67.9559	35.1746	415.693	384.574	16.1245	32.249	38.3275	25.0599	56.7979	5	21.2132	40.1995	50.9902	32.1137	38.4187	27.1155	34.7131	49.0408	54.6443	301.201	27.6181	14.7648	21.9317	162.779	31.0161	50.3587	33.2609	43.1741	10.2956	274.925	32.249	26.2488	272.31	0	17.4	35.4683	61.2209	30.6757	173.046	22.5967	8.06226	381.012	27.2947	23.2296	54.5619	34	35.7514	12.6491	25.2389	
30.7435	191.662	26.6301	30.1921	14.4278	63.4983	60.1083	478.179	28.1041	163.904	37.1559	39.2046	23.4	58.4992	66.1238	47.8729	404.007	372.863	29.9393	40.1442	49.6403	34.0053	73.5796	21.3016	12.311	52.7064	55.1757	45.1	55.7096	37.0595	37.4775	31.8522	60.6528	289.316	18.6011	19.6255	8.77268	148.884	45.0994	41.5061	40.5094	58.5385	22.3329	260.907	21.7706	8.93085	260.602	17.4	0	41.0994	65.9421	41.0824	162.386	27.3403	23.1206	368.51	17.2905	32.49	71.9094	47.6944	48.5077	16.0112	9.10824	
